RecordID,Date,Year,Month,Region,PropertyType,AveragePrice_GBP,SalesVolume,MedianPrice_GBP,PricePerSqM_GBP
5346,2016-05,2016,5,Wales,Semi-Detached,160286.0,744,144901.0,1723.0
5347,2016-05,2016,5,Wales,Terraced,131455.0,887,123366.0,1241.0
5348,2016-05,2016,5,Wales,Flat,118653.0,440,104893.0,1103.0
5349,2016-06,2016,6,Wales,Detached,247260.0,771,224133.0,2285.0
5350,2016-06,2016,6,Wales,Semi-Detached,157281.0,956,141520.0,1840.0
5351,2016-06,2016,6,Wales,Terraced,132648.0,805,124030.0,1290.0
5352,2016-06,2016,6,Wales,Flat,112257.0,571,100295.0,1032.0
5353,2016-07,2016,7,Wales,Detached,244385.0,715,222224.0,2347.0
5354,2016-07,2016,7,Wales,Semi-Detached,156951.0,974,148576.0,1578.0
5355,2016-07,2016,7,Wales,Terraced,130047.0,961,114993.0,1584.0
5356,2016-07,2016,7,Wales,Flat,117364.0,339,106656.0,1147.0
5357,2016-08,2016,8,Wales,Detached,252724.0,738,224962.0,2677.0
5358,2016-08,2016,8,Wales,Semi-Detached,152738.0,1228,139887.0,1429.0
5359,2016-08,2016,8,Wales,Terraced,129573.0,808,119719.0,1354.0
5360,2016-08,2016,8,Wales,Flat,115921.0,468,105027.0,1092.0
5361,2016-09,2016,9,Wales,Detached,250450.0,623,228518.0,2413.0
5362,2016-09,2016,9,Wales,Semi-Detached,156010.0,770,140634.0,1957.0
5363,2016-09,2016,9,Wales,Terraced,129336.0,963,117309.0,1331.0
5364,2016-09,2016,9,Wales,Flat,114940.0,1266,103147.0,1233.0
5365,2016-10,2016,10,Wales,Detached,249585.0,722,229639.0,3067.0
5366,2016-10,2016,10,Wales,Semi-Detached,154192.0,854,136450.0,1769.0
5367,2016-10,2016,10,Wales,Terraced,136839.0,692,126630.0,1264.0
5368,2016-10,2016,10,Wales,Flat,117710.0,885,111426.0,1417.0
5369,2016-11,2016,11,Wales,Detached,249061.0,844,220923.0,2756.0
5370,2016-11,2016,11,Wales,Semi-Detached,155180.0,1024,144591.0,2040.0
5371,2016-11,2016,11,Wales,Terraced,132264.0,880,119936.0,1746.0
5372,2016-11,2016,11,Wales,Flat,116597.0,689,103051.0,1130.0
5373,2016-12,2016,12,Wales,Detached,246839.0,836,222428.0,2413.0
5374,2016-12,2016,12,Wales,Semi-Detached,156173.0,1048,142691.0,1582.0
5375,2016-12,2016,12,Wales,Terraced,132942.0,803,120698.0,1601.0
5376,2016-12,2016,12,Wales,Flat,117624.0,713,107609.0,1346.0
5377,2017-01,2017,1,Wales,Detached,251160.0,1110,235554.0,2338.0
5378,2017-01,2017,1,Wales,Semi-Detached,158474.0,1439,140285.0,2058.0
5379,2017-01,2017,1,Wales,Terraced,132044.0,771,118152.0,1553.0
5380,2017-01,2017,1,Wales,Flat,115658.0,538,106292.0,1293.0
5381,2017-02,2017,2,Wales,Detached,261965.0,899,236760.0,2958.0
5382,2017-02,2017,2,Wales,Semi-Detached,159402.0,1202,141604.0,1723.0
5383,2017-02,2017,2,Wales,Terraced,138969.0,1136,129237.0,1805.0
5384,2017-02,2017,2,Wales,Flat,117815.0,717,109938.0,1116.0
5385,2017-03,2017,3,Wales,Detached,255960.0,710,231022.0,2728.0
5386,2017-03,2017,3,Wales,Semi-Detached,159965.0,1020,143233.0,1979.0
5387,2017-03,2017,3,Wales,Terraced,137257.0,709,128110.0,1779.0
5388,2017-03,2017,3,Wales,Flat,119611.0,801,109815.0,1367.0
5389,2017-04,2017,4,Wales,Detached,259944.0,1186,234738.0,3084.0
5390,2017-04,2017,4,Wales,Semi-Detached,162678.0,1147,148126.0,1864.0
5391,2017-04,2017,4,Wales,Terraced,139929.0,610,127120.0,1367.0
5392,2017-04,2017,4,Wales,Flat,120730.0,922,111000.0,1195.0
5393,2017-05,2017,5,Wales,Detached,272186.0,615,250420.0,3260.0
5394,2017-05,2017,5,Wales,Semi-Detached,168279.0,1021,155659.0,1637.0
5395,2017-05,2017,5,Wales,Terraced,143681.0,859,127936.0,1370.0
5396,2017-05,2017,5,Wales,Flat,125406.0,1088,118445.0,1498.0
5397,2017-06,2017,6,Wales,Detached,267968.0,477,249896.0,2956.0
5398,2017-06,2017,6,Wales,Semi-Detached,165394.0,1589,152613.0,1594.0
5399,2017-06,2017,6,Wales,Terraced,143380.0,616,134077.0,1582.0
5400,2017-06,2017,6,Wales,Flat,124300.0,1012,112493.0,1433.0
5401,2017-07,2017,7,Wales,Detached,268735.0,692,248961.0,2681.0
5402,2017-07,2017,7,Wales,Semi-Detached,171423.0,891,161588.0,1737.0
5403,2017-07,2017,7,Wales,Terraced,142176.0,698,133255.0,1500.0
5404,2017-07,2017,7,Wales,Flat,126315.0,950,111493.0,1238.0
5405,2017-08,2017,8,Wales,Detached,261700.0,614,245271.0,2634.0
5406,2017-08,2017,8,Wales,Semi-Detached,164338.0,970,155764.0,1678.0
5407,2017-08,2017,8,Wales,Terraced,138136.0,556,131003.0,1667.0
5408,2017-08,2017,8,Wales,Flat,119282.0,1053,111383.0,1132.0
5409,2017-09,2017,9,Wales,Detached,261392.0,452,235001.0,2785.0
5410,2017-09,2017,9,Wales,Semi-Detached,167466.0,1133,148179.0,2138.0
5411,2017-09,2017,9,Wales,Terraced,140680.0,638,128483.0,1581.0
5412,2017-09,2017,9,Wales,Flat,124255.0,659,117481.0,1400.0
5413,2017-10,2017,10,Wales,Detached,254170.0,632,228661.0,2390.0
5414,2017-10,2017,10,Wales,Semi-Detached,167268.0,570,150006.0,1625.0
5415,2017-10,2017,10,Wales,Terraced,138847.0,998,128809.0,1394.0
5416,2017-10,2017,10,Wales,Flat,127668.0,1053,117482.0,1640.0
5417,2017-11,2017,11,Wales,Detached,270302.0,1020,238305.0,3226.0
5418,2017-11,2017,11,Wales,Semi-Detached,163484.0,1268,145220.0,1702.0
5419,2017-11,2017,11,Wales,Terraced,136781.0,462,126816.0,1308.0
5420,2017-11,2017,11,Wales,Flat,124408.0,763,112259.0,1465.0
5421,2017-12,2017,12,Wales,Detached,260383.0,1015,235317.0,2709.0
5422,2017-12,2017,12,Wales,Semi-Detached,161613.0,852,148106.0,1809.0
5423,2017-12,2017,12,Wales,Terraced,138302.0,777,126748.0,1335.0
5424,2017-12,2017,12,Wales,Flat,121692.0,914,112197.0,1159.0
5425,2018-01,2018,1,Wales,Detached,265686.0,783,238620.0,3267.0
5426,2018-01,2018,1,Wales,Semi-Detached,166699.0,1398,151253.0,1717.0
5427,2018-01,2018,1,Wales,Terraced,145715.0,516,132624.0,1573.0
5428,2018-01,2018,1,Wales,Flat,122584.0,682,110711.0,1179.0
5429,2018-02,2018,2,Wales,Detached,268333.0,913,242044.0,2583.0
5430,2018-02,2018,2,Wales,Semi-Detached,168212.0,892,153306.0,2063.0
5431,2018-02,2018,2,Wales,Terraced,142848.0,547,133251.0,1368.0
5432,2018-02,2018,2,Wales,Flat,127925.0,646,117415.0,1479.0
5433,2018-03,2018,3,Wales,Detached,265991.0,548,252026.0,3377.0
5434,2018-03,2018,3,Wales,Semi-Detached,167800.0,1450,155551.0,2035.0
5435,2018-03,2018,3,Wales,Terraced,142135.0,834,131425.0,1512.0
5436,2018-03,2018,3,Wales,Flat,122354.0,279,111939.0,1356.0
5437,2018-04,2018,4,Wales,Detached,275740.0,821,254866.0,2749.0
5438,2018-04,2018,4,Wales,Semi-Detached,174151.0,1341,160303.0,2293.0
5439,2018-04,2018,4,Wales,Terraced,142462.0,753,126333.0,1386.0
5440,2018-04,2018,4,Wales,Flat,129925.0,733,116815.0,1547.0
5441,2018-05,2018,5,Wales,Detached,271851.0,759,246446.0,2492.0
5442,2018-05,2018,5,Wales,Semi-Detached,177016.0,1030,160836.0,2257.0
5443,2018-05,2018,5,Wales,Terraced,145248.0,854,136105.0,1558.0
5444,2018-05,2018,5,Wales,Flat,132021.0,1121,124570.0,1688.0
5445,2018-06,2018,6,Wales,Detached,284772.0,601,269703.0,2605.0
5446,2018-06,2018,6,Wales,Semi-Detached,171759.0,1174,152581.0,1589.0
5447,2018-06,2018,6,Wales,Terraced,145567.0,741,137615.0,1851.0
5448,2018-06,2018,6,Wales,Flat,132595.0,1082,117498.0,1527.0
5449,2018-07,2018,7,Wales,Detached,274858.0,765,260648.0,3151.0
5450,2018-07,2018,7,Wales,Semi-Detached,174577.0,823,155569.0,1588.0
5451,2018-07,2018,7,Wales,Terraced,146790.0,650,138129.0,1506.0
5452,2018-07,2018,7,Wales,Flat,127766.0,959,119140.0,1540.0
5453,2018-08,2018,8,Wales,Detached,280583.0,843,256664.0,2787.0
5454,2018-08,2018,8,Wales,Semi-Detached,173031.0,936,159475.0,2044.0
5455,2018-08,2018,8,Wales,Terraced,147411.0,901,134440.0,1481.0
5456,2018-08,2018,8,Wales,Flat,125706.0,896,111296.0,1311.0
5457,2018-09,2018,9,Wales,Detached,281445.0,610,263754.0,2607.0
5458,2018-09,2018,9,Wales,Semi-Detached,173067.0,1423,157275.0,1869.0
5459,2018-09,2018,9,Wales,Terraced,146175.0,503,132111.0,1498.0
5460,2018-09,2018,9,Wales,Flat,130698.0,814,117607.0,1328.0
5461,2018-10,2018,10,Wales,Detached,277593.0,669,256828.0,2547.0
5462,2018-10,2018,10,Wales,Semi-Detached,171733.0,1164,151453.0,1753.0
5463,2018-10,2018,10,Wales,Terraced,145743.0,815,129505.0,1527.0
5464,2018-10,2018,10,Wales,Flat,128610.0,588,113566.0,1407.0
5465,2018-11,2018,11,Wales,Detached,280263.0,615,254113.0,2604.0
5466,2018-11,2018,11,Wales,Semi-Detached,173409.0,850,161665.0,1722.0
5467,2018-11,2018,11,Wales,Terraced,144987.0,758,132811.0,1587.0
5468,2018-11,2018,11,Wales,Flat,131556.0,768,123061.0,1459.0
5469,2018-12,2018,12,Wales,Detached,272490.0,1094,256350.0,2706.0
5470,2018-12,2018,12,Wales,Semi-Detached,172205.0,699,159071.0,1632.0
5471,2018-12,2018,12,Wales,Terraced,150105.0,761,140319.0,1677.0
5472,2018-12,2018,12,Wales,Flat,133517.0,801,117786.0,1257.0
5473,2019-01,2019,1,Wales,Detached,280340.0,749,261675.0,3082.0
5474,2019-01,2019,1,Wales,Semi-Detached,174664.0,858,156999.0,2225.0
5475,2019-01,2019,1,Wales,Terraced,148202.0,717,137622.0,1429.0
5476,2019-01,2019,1,Wales,Flat,131269.0,778,122288.0,1306.0
5477,2019-02,2019,2,Wales,Detached,269928.0,745,254893.0,3082.0
5478,2019-02,2019,2,Wales,Semi-Detached,175623.0,1226,166404.0,1742.0
5479,2019-02,2019,2,Wales,Terraced,147012.0,852,132433.0,1518.0
5480,2019-02,2019,2,Wales,Flat,136821.0,1038,121157.0,1479.0
5481,2019-03,2019,3,Wales,Detached,284333.0,888,266797.0,3441.0
5482,2019-03,2019,3,Wales,Semi-Detached,181480.0,703,170831.0,1821.0
5483,2019-03,2019,3,Wales,Terraced,149926.0,649,138550.0,1526.0
5484,2019-03,2019,3,Wales,Flat,132234.0,841,120986.0,1376.0
5485,2019-04,2019,4,Wales,Detached,282089.0,695,264689.0,2716.0
5486,2019-04,2019,4,Wales,Semi-Detached,179662.0,799,166554.0,1962.0
5487,2019-04,2019,4,Wales,Terraced,151073.0,765,140113.0,1867.0
5488,2019-04,2019,4,Wales,Flat,134907.0,974,127093.0,1629.0
5489,2019-05,2019,5,Wales,Detached,298214.0,643,281026.0,3056.0
5490,2019-05,2019,5,Wales,Semi-Detached,176432.0,756,155350.0,2223.0
5491,2019-05,2019,5,Wales,Terraced,155901.0,747,145727.0,1765.0
5492,2019-05,2019,5,Wales,Flat,137793.0,829,123960.0,1405.0
5493,2019-06,2019,6,Wales,Detached,296033.0,998,281075.0,3344.0
5494,2019-06,2019,6,Wales,Semi-Detached,185307.0,998,170573.0,2429.0
5495,2019-06,2019,6,Wales,Terraced,154099.0,669,138335.0,1940.0
5496,2019-06,2019,6,Wales,Flat,133753.0,935,117880.0,1492.0
5497,2019-07,2019,7,Wales,Detached,285544.0,1187,263601.0,2649.0
5498,2019-07,2019,7,Wales,Semi-Detached,179918.0,318,161015.0,1774.0
5499,2019-07,2019,7,Wales,Terraced,158533.0,794,144185.0,1617.0
5500,2019-07,2019,7,Wales,Flat,133872.0,695,125413.0,1437.0
5501,2019-08,2019,8,Wales,Detached,298737.0,720,275476.0,2741.0
5502,2019-08,2019,8,Wales,Semi-Detached,179153.0,1669,164462.0,1734.0
5503,2019-08,2019,8,Wales,Terraced,158223.0,1042,149996.0,1637.0
5504,2019-08,2019,8,Wales,Flat,139466.0,610,129168.0,1848.0
5505,2019-09,2019,9,Wales,Detached,293496.0,1104,267539.0,2682.0
5506,2019-09,2019,9,Wales,Semi-Detached,184042.0,901,167497.0,1959.0
5507,2019-09,2019,9,Wales,Terraced,155814.0,552,144447.0,1767.0
5508,2019-09,2019,9,Wales,Flat,136540.0,1051,127429.0,1549.0
5509,2019-10,2019,10,Wales,Detached,284489.0,1228,267691.0,2690.0
5510,2019-10,2019,10,Wales,Semi-Detached,180274.0,971,160756.0,2052.0
5511,2019-10,2019,10,Wales,Terraced,159293.0,957,143873.0,1619.0
5512,2019-10,2019,10,Wales,Flat,136979.0,904,122062.0,1438.0
5513,2019-11,2019,11,Wales,Detached,292443.0,609,269605.0,3133.0
5514,2019-11,2019,11,Wales,Semi-Detached,177367.0,776,159996.0,1807.0
5515,2019-11,2019,11,Wales,Terraced,155474.0,704,144468.0,1590.0
5516,2019-11,2019,11,Wales,Flat,135068.0,831,120252.0,1611.0
5517,2019-12,2019,12,Wales,Detached,284648.0,779,270289.0,3523.0
5518,2019-12,2019,12,Wales,Semi-Detached,182109.0,1167,172933.0,2023.0
5519,2019-12,2019,12,Wales,Terraced,153281.0,540,135532.0,1585.0
5520,2019-12,2019,12,Wales,Flat,132677.0,874,124166.0,1739.0
5521,2020-01,2020,1,Wales,Detached,292083.0,969,262766.0,3144.0
5522,2020-01,2020,1,Wales,Semi-Detached,179337.0,1438,167597.0,2021.0
5523,2020-01,2020,1,Wales,Terraced,151488.0,753,141495.0,1480.0
5524,2020-01,2020,1,Wales,Flat,133997.0,673,126552.0,1751.0
5525,2020-02,2020,2,Wales,Detached,292146.0,758,266919.0,3419.0
5526,2020-02,2020,2,Wales,Semi-Detached,188710.0,807,168837.0,2157.0
5527,2020-02,2020,2,Wales,Terraced,157658.0,1040,142340.0,1605.0
5528,2020-02,2020,2,Wales,Flat,138877.0,1086,124540.0,1851.0
5529,2020-03,2020,3,Wales,Detached,292604.0,705,269478.0,2821.0
5530,2020-03,2020,3,Wales,Semi-Detached,182174.0,715,167806.0,1753.0
5531,2020-03,2020,3,Wales,Terraced,153282.0,823,141790.0,1595.0
5532,2020-03,2020,3,Wales,Flat,135049.0,1052,120076.0,1623.0
5533,2020-04,2020,4,Wales,Detached,294973.0,807,272682.0,3001.0
5534,2020-04,2020,4,Wales,Semi-Detached,186284.0,667,170894.0,2214.0
5535,2020-04,2020,4,Wales,Terraced,159147.0,784,144802.0,1640.0
5536,2020-04,2020,4,Wales,Flat,136082.0,667,126871.0,1681.0
5537,2020-05,2020,5,Wales,Detached,288058.0,978,260304.0,3246.0
5538,2020-05,2020,5,Wales,Semi-Detached,179450.0,1093,165073.0,1838.0
5539,2020-05,2020,5,Wales,Terraced,157106.0,1088,144313.0,1992.0
5540,2020-05,2020,5,Wales,Flat,138835.0,918,130147.0,1700.0
5541,2020-06,2020,6,Wales,Detached,294688.0,591,269806.0,3698.0
5542,2020-06,2020,6,Wales,Semi-Detached,183494.0,929,164875.0,1840.0
5543,2020-06,2020,6,Wales,Terraced,157574.0,814,139605.0,1581.0
5544,2020-06,2020,6,Wales,Flat,141749.0,918,129445.0,1349.0
5545,2020-07,2020,7,Wales,Detached,303190.0,861,271660.0,3769.0
5546,2020-07,2020,7,Wales,Semi-Detached,190371.0,862,168125.0,2418.0
5547,2020-07,2020,7,Wales,Terraced,163222.0,517,146297.0,1579.0
5548,2020-07,2020,7,Wales,Flat,144243.0,1184,131505.0,1731.0
5549,2020-08,2020,8,Wales,Detached,309794.0,889,275459.0,3473.0
5550,2020-08,2020,8,Wales,Semi-Detached,190262.0,870,179863.0,1798.0
5551,2020-08,2020,8,Wales,Terraced,163048.0,573,152183.0,1981.0
5552,2020-08,2020,8,Wales,Flat,148667.0,951,137633.0,1491.0
5553,2020-09,2020,9,Wales,Detached,311044.0,828,275913.0,2974.0
5554,2020-09,2020,9,Wales,Semi-Detached,194160.0,983,180575.0,1846.0
5555,2020-09,2020,9,Wales,Terraced,166253.0,767,156287.0,1652.0
5556,2020-09,2020,9,Wales,Flat,146666.0,496,133993.0,1392.0
5557,2020-10,2020,10,Wales,Detached,308148.0,747,289821.0,4059.0
5558,2020-10,2020,10,Wales,Semi-Detached,193059.0,1185,176760.0,2424.0
5559,2020-10,2020,10,Wales,Terraced,165360.0,879,156214.0,1672.0
5560,2020-10,2020,10,Wales,Flat,144120.0,611,131737.0,1497.0
5561,2020-11,2020,11,Wales,Detached,317177.0,1119,285633.0,3659.0
5562,2020-11,2020,11,Wales,Semi-Detached,194638.0,1454,172731.0,2113.0
5563,2020-11,2020,11,Wales,Terraced,164207.0,510,147954.0,1509.0
5564,2020-11,2020,11,Wales,Flat,146535.0,612,134451.0,1488.0
5565,2020-12,2020,12,Wales,Detached,320428.0,964,282803.0,3609.0
5566,2020-12,2020,12,Wales,Semi-Detached,198246.0,1083,182813.0,2580.0
5567,2020-12,2020,12,Wales,Terraced,166103.0,765,154874.0,2151.0
5568,2020-12,2020,12,Wales,Flat,147386.0,546,134473.0,1652.0
5569,2021-01,2021,1,Wales,Detached,324182.0,955,292165.0,3710.0
5570,2021-01,2021,1,Wales,Semi-Detached,197073.0,987,183398.0,2083.0
5571,2021-01,2021,1,Wales,Terraced,179312.0,749,163957.0,1821.0
5572,2021-01,2021,1,Wales,Flat,155795.0,692,143914.0,2050.0
5573,2021-02,2021,2,Wales,Detached,334679.0,541,317181.0,3166.0
5574,2021-02,2021,2,Wales,Semi-Detached,203172.0,568,179594.0,2435.0
5575,2021-02,2021,2,Wales,Terraced,171437.0,862,153957.0,1587.0
5576,2021-02,2021,2,Wales,Flat,153414.0,917,144288.0,1515.0
5577,2021-03,2021,3,Wales,Detached,328603.0,429,308356.0,3601.0
5578,2021-03,2021,3,Wales,Semi-Detached,206946.0,1013,185424.0,1951.0
5579,2021-03,2021,3,Wales,Terraced,176835.0,962,161887.0,1809.0
5580,2021-03,2021,3,Wales,Flat,161139.0,867,152386.0,1476.0
5581,2021-04,2021,4,Wales,Detached,342964.0,935,322445.0,3211.0
5582,2021-04,2021,4,Wales,Semi-Detached,211178.0,959,190773.0,2073.0
5583,2021-04,2021,4,Wales,Terraced,182260.0,485,167602.0,1896.0
5584,2021-04,2021,4,Wales,Flat,161582.0,901,151085.0,1694.0
5585,2021-05,2021,5,Wales,Detached,348676.0,1015,318240.0,3954.0
5586,2021-05,2021,5,Wales,Semi-Detached,219484.0,775,200132.0,2414.0
5587,2021-05,2021,5,Wales,Terraced,183633.0,1234,173902.0,1877.0
5588,2021-05,2021,5,Wales,Flat,163164.0,829,150745.0,2107.0
5589,2021-06,2021,6,Wales,Detached,354295.0,590,321593.0,3441.0
5590,2021-06,2021,6,Wales,Semi-Detached,224049.0,1069,212413.0,2795.0
5591,2021-06,2021,6,Wales,Terraced,192176.0,591,173224.0,2278.0
5592,2021-06,2021,6,Wales,Flat,165842.0,1108,151078.0,1766.0
5593,2021-07,2021,7,Wales,Detached,337610.0,959,319546.0,3974.0
5594,2021-07,2021,7,Wales,Semi-Detached,225409.0,1059,202739.0,2106.0
5595,2021-07,2021,7,Wales,Terraced,186219.0,986,167772.0,2103.0
5596,2021-07,2021,7,Wales,Flat,165984.0,427,155061.0,2087.0
5597,2021-08,2021,8,Wales,Detached,368961.0,687,335198.0,4789.0
5598,2021-08,2021,8,Wales,Semi-Detached,224692.0,1530,197907.0,2330.0
5599,2021-08,2021,8,Wales,Terraced,195388.0,924,172909.0,2578.0
5600,2021-08,2021,8,Wales,Flat,172107.0,764,153391.0,1650.0
5601,2021-09,2021,9,Wales,Detached,361158.0,906,323291.0,3905.0
5602,2021-09,2021,9,Wales,Semi-Detached,221780.0,785,195842.0,2939.0
5603,2021-09,2021,9,Wales,Terraced,189412.0,694,177340.0,1723.0
5604,2021-09,2021,9,Wales,Flat,165747.0,779,146156.0,2080.0
5605,2021-10,2021,10,Wales,Detached,352294.0,477,333194.0,3965.0
5606,2021-10,2021,10,Wales,Semi-Detached,217919.0,1033,191771.0,2047.0
5607,2021-10,2021,10,Wales,Terraced,190714.0,602,181171.0,2389.0
5608,2021-10,2021,10,Wales,Flat,171145.0,722,150993.0,1726.0
5609,2021-11,2021,11,Wales,Detached,360077.0,445,327093.0,4548.0
5610,2021-11,2021,11,Wales,Semi-Detached,229007.0,1195,207365.0,2827.0
5611,2021-11,2021,11,Wales,Terraced,195957.0,1076,176727.0,2582.0
5612,2021-11,2021,11,Wales,Flat,170372.0,934,161723.0,2258.0
5613,2021-12,2021,12,Wales,Detached,359933.0,766,324712.0,4035.0
5614,2021-12,2021,12,Wales,Semi-Detached,224513.0,1392,210321.0,2415.0
5615,2021-12,2021,12,Wales,Terraced,192825.0,647,181532.0,2479.0
5616,2021-12,2021,12,Wales,Flat,172936.0,842,164123.0,1723.0
5617,2022-01,2022,1,Wales,Detached,365731.0,1007,343713.0,4685.0
5618,2022-01,2022,1,Wales,Semi-Detached,236029.0,1115,223466.0,2585.0
5619,2022-01,2022,1,Wales,Terraced,195069.0,846,175922.0,1898.0
5620,2022-01,2022,1,Wales,Flat,175799.0,568,165588.0,2024.0
5621,2022-02,2022,2,Wales,Detached,369490.0,1004,338086.0,3568.0
5622,2022-02,2022,2,Wales,Semi-Detached,234928.0,840,221801.0,2173.0
5623,2022-02,2022,2,Wales,Terraced,197883.0,718,184172.0,2588.0
5624,2022-02,2022,2,Wales,Flat,179846.0,785,165318.0,2205.0
5625,2022-03,2022,3,Wales,Detached,384380.0,1093,347303.0,4711.0
5626,2022-03,2022,3,Wales,Semi-Detached,243132.0,1098,218726.0,2587.0
5627,2022-03,2022,3,Wales,Terraced,199174.0,1004,177570.0,1967.0
5628,2022-03,2022,3,Wales,Flat,182700.0,834,165683.0,2281.0
5629,2022-04,2022,4,Wales,Detached,392431.0,808,362346.0,3909.0
5630,2022-04,2022,4,Wales,Semi-Detached,245125.0,621,218172.0,2749.0
5631,2022-04,2022,4,Wales,Terraced,205752.0,661,193203.0,2332.0
5632,2022-04,2022,4,Wales,Flat,183343.0,1001,167881.0,2201.0
5633,2022-05,2022,5,Wales,Detached,407566.0,490,370946.0,3861.0
5634,2022-05,2022,5,Wales,Semi-Detached,247787.0,803,218378.0,2294.0
5635,2022-05,2022,5,Wales,Terraced,206813.0,610,195137.0,2214.0
5636,2022-05,2022,5,Wales,Flat,182092.0,547,166598.0,1700.0
5637,2022-06,2022,6,Wales,Detached,390028.0,877,344076.0,4495.0
5638,2022-06,2022,6,Wales,Semi-Detached,247754.0,1062,228599.0,2655.0
5639,2022-06,2022,6,Wales,Terraced,212690.0,1102,192684.0,1955.0
5640,2022-06,2022,6,Wales,Flat,187769.0,555,169456.0,2009.0
5641,2022-07,2022,7,Wales,Detached,398261.0,1038,371921.0,5095.0
5642,2022-07,2022,7,Wales,Semi-Detached,253837.0,1295,225806.0,2571.0
5643,2022-07,2022,7,Wales,Terraced,207016.0,765,194444.0,2028.0
5644,2022-07,2022,7,Wales,Flat,185095.0,978,172073.0,1986.0
5645,2022-08,2022,8,Wales,Detached,391054.0,1139,368830.0,4582.0
5646,2022-08,2022,8,Wales,Semi-Detached,248906.0,857,233427.0,2545.0
5647,2022-08,2022,8,Wales,Terraced,214117.0,691,195981.0,2304.0
5648,2022-08,2022,8,Wales,Flat,190222.0,729,171634.0,2430.0
5649,2022-09,2022,9,Wales,Detached,394786.0,586,350501.0,4023.0
5650,2022-09,2022,9,Wales,Semi-Detached,252490.0,756,237087.0,2311.0
5651,2022-09,2022,9,Wales,Terraced,217485.0,871,191468.0,2176.0
5652,2022-09,2022,9,Wales,Flat,184005.0,541,171613.0,1780.0
5653,2022-10,2022,10,Wales,Detached,340976.0,501,318997.0,3623.0
5654,2022-10,2022,10,Wales,Semi-Detached,213742.0,1133,196006.0,2217.0
5655,2022-10,2022,10,Wales,Terraced,180906.0,808,162180.0,2148.0
5656,2022-10,2022,10,Wales,Flat,157593.0,757,143224.0,1808.0
5657,2022-11,2022,11,Wales,Detached,336787.0,796,308377.0,4275.0
5658,2022-11,2022,11,Wales,Semi-Detached,207995.0,1382,188534.0,2381.0
5659,2022-11,2022,11,Wales,Terraced,177400.0,917,156718.0,1959.0
5660,2022-11,2022,11,Wales,Flat,155640.0,900,138009.0,1741.0
5661,2022-12,2022,12,Wales,Detached,336781.0,755,301448.0,3452.0
5662,2022-12,2022,12,Wales,Semi-Detached,213018.0,1372,193924.0,2449.0
5663,2022-12,2022,12,Wales,Terraced,177740.0,536,168287.0,2029.0
5664,2022-12,2022,12,Wales,Flat,155282.0,907,140776.0,1703.0
5665,2023-01,2023,1,Wales,Detached,340163.0,1300,300058.0,3972.0
5666,2023-01,2023,1,Wales,Semi-Detached,202598.0,1235,186204.0,2029.0
5667,2023-01,2023,1,Wales,Terraced,172845.0,609,161422.0,2284.0
5668,2023-01,2023,1,Wales,Flat,158990.0,689,148032.0,1701.0
5669,2023-02,2023,2,Wales,Detached,344362.0,680,303915.0,4158.0
5670,2023-02,2023,2,Wales,Semi-Detached,212848.0,1132,192984.0,2532.0
5671,2023-02,2023,2,Wales,Terraced,184335.0,871,167635.0,1744.0
5672,2023-02,2023,2,Wales,Flat,155869.0,805,139598.0,1717.0
5673,2023-03,2023,3,Wales,Detached,338228.0,723,318592.0,3296.0
5674,2023-03,2023,3,Wales,Semi-Detached,209252.0,1338,196138.0,2073.0
5675,2023-03,2023,3,Wales,Terraced,174866.0,997,162855.0,1866.0
5676,2023-03,2023,3,Wales,Flat,153554.0,780,137544.0,2029.0
5677,2023-04,2023,4,Wales,Detached,344020.0,594,324690.0,4395.0
5678,2023-04,2023,4,Wales,Semi-Detached,218371.0,1169,196391.0,2300.0
5679,2023-04,2023,4,Wales,Terraced,182799.0,901,166653.0,1807.0
5680,2023-04,2023,4,Wales,Flat,157032.0,663,140247.0,1793.0
5681,2023-05,2023,5,Wales,Detached,350138.0,760,322081.0,4064.0
5682,2023-05,2023,5,Wales,Semi-Detached,213299.0,1469,187841.0,2519.0
5683,2023-05,2023,5,Wales,Terraced,180635.0,776,165624.0,1794.0
5684,2023-05,2023,5,Wales,Flat,161971.0,839,146763.0,1838.0
5685,2023-06,2023,6,Wales,Detached,336940.0,1002,299269.0,4011.0
5686,2023-06,2023,6,Wales,Semi-Detached,211421.0,1004,193135.0,2095.0
5687,2023-06,2023,6,Wales,Terraced,179058.0,805,163088.0,1794.0
5688,2023-06,2023,6,Wales,Flat,157046.0,699,148477.0,1647.0
5689,2023-07,2023,7,Wales,Detached,336469.0,609,301680.0,3451.0
5690,2023-07,2023,7,Wales,Semi-Detached,212608.0,882,197257.0,2046.0
5691,2023-07,2023,7,Wales,Terraced,179983.0,980,169931.0,2336.0
5692,2023-07,2023,7,Wales,Flat,163451.0,738,148098.0,1824.0
5693,2023-08,2023,8,Wales,Detached,332401.0,723,304361.0,3093.0
5694,2023-08,2023,8,Wales,Semi-Detached,207652.0,1009,192998.0,2438.0
5695,2023-08,2023,8,Wales,Terraced,175716.0,572,163533.0,1695.0
5696,2023-08,2023,8,Wales,Flat,152836.0,971,137818.0,1926.0
5697,2023-09,2023,9,Wales,Detached,337683.0,889,316522.0,4169.0
